Endpoint Group,Endpoint,Year,Race,Gender,Ethnicity,Start Age,End Age,Column,Row,Type,Value
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46149,1,Incidence,0.000013869
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46150,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46151,1,Incidence,0.000025146
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46157,1,Incidence,0.000048216
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46158,1,Incidence,0.00008206
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46160,1,Incidence,0.000014368
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46161,1,Incidence,0.000021387
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46162,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46163,1,Incidence,0.000024661
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46164,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46165,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46166,1,Incidence,0.000011854
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46167,1,Incidence,0.000048162
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46168,1,Incidence,0.000020042
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46171,1,Incidence,0.000035484
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46172,1,Incidence,0.000069908
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46175,1,Incidence,0.000056335
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46176,1,Incidence,0.000044568
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46180,1,Incidence,0.000028167
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46181,1,Incidence,0.000017077
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46182,1,Incidence,0.00001713
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46184,1,Incidence,0.000065105
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46186,1,Incidence,0.000030191
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46201,1,Incidence,0.000073872
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46202,1,Incidence,0.000078213
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46203,1,Incidence,0.00014773
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46204,1,Incidence,0.0002788
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46205,1,Incidence,0.000064869
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46208,1,Incidence,0.000100198
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46214,1,Incidence,0.000059274
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46216,1,Incidence,0.000120098
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46217,1,Incidence,0.000032968
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46218,1,Incidence,0.000097329
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46219,1,Incidence,0.000055999
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46220,1,Incidence,0.000026478
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46221,1,Incidence,0.00008677
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46222,1,Incidence,0.00006097
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46224,1,Incidence,0.000049871
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46225,1,Incidence,0.0001299
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46226,1,Incidence,0.000055291
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46227,1,Incidence,0.000088848
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46228,1,Incidence,0.000059167
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46229,1,Incidence,0.00002502
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46231,1,Incidence,0.000024009
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46234,1,Incidence,0.000024297
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46235,1,Incidence,0.000055987
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46236,1,Incidence,0.000020318
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46237,1,Incidence,0.000086691
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46239,1,Incidence,0.000047412
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46240,1,Incidence,0.000056851
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46241,1,Incidence,0.000049758
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46250,1,Incidence,0.00003479
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46254,1,Incidence,0.000061026
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46256,1,Incidence,0.000019343
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46259,1,Incidence,0.000050306
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46260,1,Incidence,0.000080741
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46268,1,Incidence,0.000060731
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46278,1,Incidence,0.000037948
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46280,1,Incidence,0.000035061
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46290,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47201,1,Incidence,0.000019982
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47234,1,Incidence,0.000022123
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47235,1,Incidence,0.000035599
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47240,1,Incidence,0.000043104
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47272,1,Incidence,0.000068477
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47274,1,Incidence,0.000019978
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47384,1,Incidence,0.000034082
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47401,1,Incidence,0.0000066
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47433,1,Incidence,0.000023122
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47448,1,Incidence,0.00000506
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47456,1,Incidence,0.000070057
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47468,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47840,1,Incidence,0.000044427
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47868,1,Incidence,0.000045632
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47872,1,Incidence,0.000012969
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47933,1,Incidence,0.000012453
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47954,1,Incidence,0.000040279
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47968,1,Incidence,0.000029538
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47989,1,Incidence,0.00002118
