Endpoint Group,Endpoint,Year,Race,Gender,Ethnicity,Start Age,End Age,Column,Row,Type,Value
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46164,1,Incidence,0.000074856
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46165,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46166,1,Incidence,0.000035561
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46167,1,Incidence,0.000033343
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46168,1,Incidence,0.000014029
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46171,1,Incidence,0.000035484
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46172,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46175,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46176,1,Incidence,0.00005109
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46180,1,Incidence,0.000028167
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46181,1,Incidence,0.000022769
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46182,1,Incidence,0.00005139
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46184,1,Incidence,0.000043403
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46186,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46201,1,Incidence,0.00005643
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46202,1,Incidence,0.000052142
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46203,1,Incidence,0.000103643
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46204,1,Incidence,0.00005576
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46205,1,Incidence,0.000080381
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46208,1,Incidence,0.000102053
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46214,1,Incidence,0.000056451
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46216,1,Incidence,0.000060049
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46217,1,Incidence,0.000024726
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46218,1,Incidence,0.000078265
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46219,1,Incidence,0.000044799
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46220,1,Incidence,0.000034043
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46221,1,Incidence,0.000071636
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46222,1,Incidence,0.000077907
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46224,1,Incidence,0.000051653
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46225,1,Incidence,0.000138561
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46226,1,Incidence,0.000062125
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46227,1,Incidence,0.000083946
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46228,1,Incidence,0.000065506
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46229,1,Incidence,0.000037993
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46231,1,Incidence,0.000028811
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46234,1,Incidence,0.00003471
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46235,1,Incidence,0.000051385
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46236,1,Incidence,0.000024188
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46237,1,Incidence,0.000047421
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46239,1,Incidence,0.000037324
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46240,1,Incidence,0.000065947
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46241,1,Incidence,0.000063086
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46250,1,Incidence,0.000042245
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46254,1,Incidence,0.000087396
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46256,1,Incidence,0.000042832
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46259,1,Incidence,0.000027249
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46260,1,Incidence,0.000124601
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46268,1,Incidence,0.000105268
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46278,1,Incidence,0.000044847
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46280,1,Incidence,0.000045078
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,46290,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47201,1,Incidence,0.000004282
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47234,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47235,1,Incidence,0.000071198
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47240,1,Incidence,0.000008343
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47272,1,Incidence,0.000068477
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47274,1,Incidence,0.000048368
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47384,1,Incidence,0.000045443
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47401,1,Incidence,0.0000055
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47433,1,Incidence,0.000015415
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47448,1,Incidence,0.00000506
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47456,1,Incidence,0.000046705
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47468,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47840,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47868,1,Incidence,0.000057041
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47872,1,Incidence,0.000017293
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47933,1,Incidence,0.00006566
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47954,1,Incidence,0.000053705
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47968,1,Incidence,0.000088613
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2011,,,,5,17,47989,1,Incidence,0.00004236
