Endpoint Group,Endpoint,Year,Race,Gender,Ethnicity,Start Age,End Age,Column,Row,Type,Value
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46186,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46201,1,Incidence,0.000089262
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46202,1,Incidence,0.000104284
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46203,1,Incidence,0.000136902
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46204,1,Incidence,0.00022304
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46205,1,Incidence,0.00007192
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46208,1,Incidence,0.000076076
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46214,1,Incidence,0.000056451
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46216,1,Incidence,0.000030025
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46217,1,Incidence,0.00004121
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46218,1,Incidence,0.000088299
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46219,1,Incidence,0.000062108
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46220,1,Incidence,0.000026478
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46221,1,Incidence,0.000084752
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46222,1,Incidence,0.000088068
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46224,1,Incidence,0.000058777
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46225,1,Incidence,0.000142891
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46226,1,Incidence,0.00005964
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46227,1,Incidence,0.0000625
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46228,1,Incidence,0.00008875
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46229,1,Incidence,0.000047259
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46231,1,Incidence,0.00002641
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46234,1,Incidence,0.000016198
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46235,1,Incidence,0.00005522
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46236,1,Incidence,0.000024188
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46237,1,Incidence,0.000051125
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46239,1,Incidence,0.000042368
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46240,1,Incidence,0.000054577
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46241,1,Incidence,0.000067529
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46250,1,Incidence,0.000047215
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46254,1,Incidence,0.000094176
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46256,1,Incidence,0.000019343
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46259,1,Incidence,0.000025153
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46260,1,Incidence,0.00011862
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46268,1,Incidence,0.000063431
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46278,1,Incidence,0.000031048
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46280,1,Incidence,0.000020035
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,46290,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47201,1,Incidence,0.000019982
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47234,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47235,1,Incidence,0.000106798
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47240,1,Incidence,0.0000292
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47272,1,Incidence,0.000041086
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47274,1,Incidence,0.000072551
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47384,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47401,1,Incidence,0.0000044
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47433,1,Incidence,0.000007707
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47448,1,Incidence,0.000015179
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47456,1,Incidence,0.000023352
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47468,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47840,1,Incidence,0.000044427
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47868,1,Incidence,0.000022816
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47872,1,Incidence,0.000004323
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47933,1,Incidence,0.000083773
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47954,1,Incidence,0.000026852
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47968,1,Incidence,0.000177226
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2010,,,,5,17,47989,1,Incidence,0
