Endpoint Group,Endpoint,Year,Race,Gender,Ethnicity,Start Age,End Age,Column,Row,Type,Value
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46160,1,Incidence,0.000009578
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46161,1,Incidence,0.000010694
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46162,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46163,1,Incidence,0.000022606
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46164,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46165,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46166,1,Incidence,0.000011854
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46167,1,Incidence,0.000044457
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46168,1,Incidence,0.000016034
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46171,1,Incidence,0.000035484
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46172,1,Incidence,0.000058257
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46175,1,Incidence,0.000056335
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46176,1,Incidence,0.000031524
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46180,1,Incidence,0.000028167
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46181,1,Incidence,0.000017077
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46182,1,Incidence,0.00001713
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46184,1,Incidence,0.000065105
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46186,1,Incidence,0.000030191
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46201,1,Incidence,0.000068742
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46202,1,Incidence,0.000072999
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46203,1,Incidence,0.00014541
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46204,1,Incidence,0.0002788
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46205,1,Incidence,0.000062048
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46208,1,Incidence,0.000098342
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46214,1,Incidence,0.000057863
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46216,1,Incidence,0.000120098
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46217,1,Incidence,0.000030908
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46218,1,Incidence,0.000094319
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46219,1,Incidence,0.000053963
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46220,1,Incidence,0.000023956
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46221,1,Incidence,0.000082734
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46222,1,Incidence,0.00005843
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46224,1,Incidence,0.000046309
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46225,1,Incidence,0.0001299
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46226,1,Incidence,0.000052806
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46227,1,Incidence,0.000085172
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46228,1,Incidence,0.000057054
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46229,1,Incidence,0.00002224
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46231,1,Incidence,0.000019207
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46234,1,Incidence,0.00002314
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46235,1,Incidence,0.000053686
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46236,1,Incidence,0.00001935
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46237,1,Incidence,0.000083727
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46239,1,Incidence,0.000043377
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46240,1,Incidence,0.000054577
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46241,1,Incidence,0.000047981
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46250,1,Incidence,0.000032305
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46254,1,Incidence,0.000058766
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46256,1,Incidence,0.000019343
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46259,1,Incidence,0.000046114
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46260,1,Incidence,0.000076754
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46268,1,Incidence,0.000058032
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46278,1,Incidence,0.000034498
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46280,1,Incidence,0.000035061
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,46290,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47201,1,Incidence,0.000017841
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47234,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47235,1,Incidence,0.0000178
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47240,1,Incidence,0.000040323
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47272,1,Incidence,0.000068477
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47274,1,Incidence,0.000016823
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47384,1,Incidence,0.000034082
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47401,1,Incidence,0.0000066
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47433,1,Incidence,0.000023122
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47448,1,Incidence,0.00000506
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47456,1,Incidence,0.000070057
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47468,1,Incidence,0
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47840,1,Incidence,0.000044427
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47868,1,Incidence,0.000045632
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47872,1,Incidence,0.000008646
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47933,1,Incidence,0.000011321
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47954,1,Incidence,0.000040279
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47968,1,Incidence,0.000029538
"Emergency Room Visits, Respiratory","Emergency Room Visits, Asthma",2007,,,,5,17,47989,1,Incidence,0.00002118
